G:\3005.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 4	R	 2	32	IL6	  1	    38490	79,5
 4	R	 2	32	IL6	  1	    38258	79,5
 4	R	 2	32	IL6	  1	    38340	79,7
 4	R	 2	32	IL6	  1	    37755	79,7
 4	R	 2	32	IL6	  1	    37412	80,0
 4	R	 2	32	IL6	  1	    36987	80,0
 4	R	 2	32	IL6	  1	    37092	80,2
 4	R	 2	32	IL6	  1	    36379	80,4
 4	R	 2	32	IL6	  1	    35959	80,5
 4	R	 2	32	IL6	  1	    35657	80,5
 4	R	 2	32	IL6	  1	    35014	80,7
 4	R	 2	32	IL6	  1	    34164	80,9
 4	R	 2	32	IL6	  1	    33265	80,9
 4	R	 2	32	IL6	  1	    32121	81,0
 4	R	 2	32	IL6	  1	    30370	81,2
 4	R	 2	32	IL6	  1	    28842	81,2
 4	R	 2	32	IL6	  1	    27044	81,5
 4	R	 2	32	IL6	  1	    25447	81,5
 4	R	 2	32	IL6	  1	    23504	81,7
 4	R	 2	32	IL6	  1	    21410	81,7
 4	R	 2	32	IL6	  1	    19706	81,9
 4	R	 2	32	IL6	  1	    17867	82,0
 4	R	 2	32	IL6	  1	    16213	82,2
 4	R	 2	32	IL6	  1	    14688	82,2
 4	R	 2	32	IL6	  1	    13586	82,4
 4	R	 2	32	IL6	  1	    12846	82,5
 4	R	 2	32	IL6	  1	    12141	82,7
 4	R	 2	32	IL6	  1	    11525	82,7
 4	R	 2	32	IL6	  1	    11161	82,9
 4	R	 2	32	IL6	  1	    10905	83,0
 4	R	 2	32	IL6	  1	    10910	83,0
 4	R	 2	32	IL6	  1	    10656	83,2
 4	R	 2	32	IL6	  1	    10816	83,4
 4	R	 2	32	IL6	  1	    10769	83,5
 4	R	 2	32	IL6	  1	    10861	83,5
 4	R	 2	32	IL6	  1	    10727	83,7
 4	R	 2	32	IL6	  1	    10681	83,9
 4	R	 2	32	IL6	  1	    10727	84,0
 4	R	 2	32	IL6	  1	    10779	84,0
 4	R	 2	32	IL6	  1	    10655	84,2
 4	R	 2	32	IL6	  1	    10735	84,2
 4	R	 2	32	IL6	  1	    10803	84,4
 4	R	 2	32	IL6	  1	    10605	84,5
 4	R	 2	32	IL6	  1	    10709	84,7
 4	R	 2	32	IL6	  1	    10808	84,7
 4	R	 2	32	IL6	  1	    10633	84,9
 4	R	 2	32	IL6	  1	    10626	85,0
 4	R	 2	32	IL6	  1	    10620	85,2
 4	R	 2	32	IL6	  1	    10598	85,2
 4	R	 2	32	IL6	  1	    10754	85,4
 4	R	 2	32	IL6	  1	    10777	85,5
 4	R	 2	32	IL6	  1	    10712	85,7
 4	R	 2	32	IL6	  1	    10647	85,7
 4	R	 2	32	IL6	  1	    10622	86,0
 4	R	 2	32	IL6	  1	    10776	86,0
 4	R	 2	32	IL6	  1	    10766	86,0
 4	R	 2	32	IL6	  1	    10786	86,2
 4	R	 2	32	IL6	  1	    10758	86,4
 4	R	 2	32	IL6	  1	    10768	86,5
 4	R	 2	32	IL6	  1	    10705	86,7
 4	R	 2	32	IL6	  1	    10779	86,7
 4	R	 2	32	IL6	  1	    10750	86,9
 4	R	 2	32	IL6	  1	    10782	87,0
 4	R	 2	32	IL6	  1	    10733	87,0
 4	R	 2	32	IL6	  1	    10646	87,2
 4	R	 2	32	IL6	  1	    10718	87,4
 4	R	 2	32	IL6	  1	    10676	87,5
 4	R	 2	32	IL6	  1	    10896	87,5
 4	R	 2	32	IL6	  1	    10802	87,7
 4	R	 2	32	IL6	  1	    10834	87,9
 4	R	 2	32	IL6	  1	    10718	88,0
 4	R	 2	32	IL6	  1	    10718	88,0
 4	R	 2	32	IL6	  1	    10726	88,2
 4	R	 2	32	IL6	  1	    10771	88,2
 4	R	 2	32	IL6	  1	    10790	88,5
 4	R	 2	32	IL6	  1	    10742	88,5
 4	R	 2	32	IL6	  1	    10834	88,7
 4	R	 2	32	IL6	  1	    10815	88,7
 4	R	 2	32	IL6	  1	    10748	88,9
 4	R	 2	32	IL6	  1	    10752	89,0
 4	R	 2	32	IL6	  1	    10799	89,2
 4	R	 2	32	IL6	  1	    10782	89,2
 4	R	 2	32	IL6	  1	    10732	89,4
 4	R	 2	32	IL6	  1	    10684	89,5
 4	R	 2	32	IL6	  1	    10778	89,7
 4	R	 2	32	IL6	  1	    10664	89,7
 4	R	 2	32	IL6	  1	    10788	89,9
 4	R	 2	32	IL6	  1	    10828	90,0
 4	R	 2	32	IL6	  1	    10849	90,0
 4	R	 2	32	IL6	  1	    10624	90,2
 4	R	 2	32	IL6	  1	    10751	90,4
 4	R	 2	32	IL6	  1	    10661	90,5
 4	R	 2	32	IL6	  1	    10704	90,5
 4	R	 2	32	IL6	  1	    10751	90,7
 4	R	 2	32	IL6	  1	    10606	90,9
 4	R	 2	32	IL6	  1	    10710	91,0
 4	R	 2	32	IL6	  1	    10755	91,0
 4	R	 2	32	IL6	  1	    10746	91,2
 4	R	 2	32	IL6	  1	    10721	91,2
 4	R	 2	32	IL6	  1	    10618	91,5
 4	R	 2	32	IL6	  1	    10669	91,5
 4	R	 2	32	IL6	  1	    10703	91,7
 4	R	 2	32	IL6	  1	    10737	91,7
 4	R	 2	32	IL6	  1	    10858	91,9
 4	R	 2	32	IL6	  1	    10851	92,0
 4	R	 2	32	IL6	  1	    10740	92,2
 4	R	 2	32	IL6	  1	    10673	92,2
 4	R	 2	32	IL6	  1	    10641	92,4
 4	R	 2	32	IL6	  1	    10810	92,5
 4	R	 2	32	IL6	  1	    10754	92,7
 4	R	 2	32	IL6	  1	    10781	92,7
 4	R	 2	32	IL6	  1	    10730	93,0
 4	R	 2	32	IL6	  1	    10849	93,0
 4	R	 2	32	IL6	  1	    10718	93,2
 4	R	 2	32	IL6	  1	    10471	93,2
 4	R	 2	32	IL6	  1	    10464	93,4
 4	R	 2	32	IL6	  1	    10547	93,5
 4	R	 2	32	IL6	  1	    10572	93,5
 4	R	 2	32	IL6	  1	    10595	93,7
 4	R	 2	32	IL6	  1	    10577	93,9
 4	R	 2	32	IL6	  1	    10524	94,0
 4	R	 2	32	IL6	  1	    10574	94,0
 4	R	 2	32	IL6	  1	    10716	94,2
 4	R	 2	32	IL6	  1	    10489	94,4
 4	R	 2	32	IL6	  1	    10537	94,5
 4	R	 2	32	IL6	  1	    10581	94,5
 4	R	 2	32	IL6	  1	    10599	95,0
 4	R	 2	33	IL6	  1	    40062	71,2
 4	R	 2	33	IL6	  1	    39953	71,5
 4	R	 2	33	IL6	  1	    39876	71,5
 4	R	 2	33	IL6	  1	    39950	71,7
 4	R	 2	33	IL6	  1	    39707	71,9
 4	R	 2	33	IL6	  1	    39991	72,0
 4	R	 2	33	IL6	  1	    39691	72,2
 4	R	 2	33	IL6	  1	    39782	72,2
 4	R	 2	33	IL6	  1	    39731	72,4
 4	R	 2	33	IL6	  1	    39547	72,5
 4	R	 2	33	IL6	  1	    39437	72,7
 4	R	 2	33	IL6	  1	    39430	72,7
 4	R	 2	33	IL6	  1	    39026	72,9
 4	R	 2	33	IL6	  1	    39237	73,0
 4	R	 2	33	IL6	  1	    39111	73,2
 4	R	 2	33	IL6	  1	    39082	73,2
 4	R	 2	33	IL6	  1	    39022	73,4
 4	R	 2	33	IL6	  1	    38477	73,5
 4	R	 2	33	IL6	  1	    38859	73,7
 4	R	 2	33	IL6	  1	    38609	73,7
 4	R	 2	33	IL6	  1	    38774	73,9
 4	R	 2	33	IL6	  1	    38723	74,0
 4	R	 2	33	IL6	  1	    38645	74,2
 4	R	 2	33	IL6	  1	    38344	74,2
 4	R	 2	33	IL6	  1	    38180	74,4
 4	R	 2	33	IL6	  1	    37956	74,5
 4	R	 2	33	IL6	  1	    37922	74,7
 4	R	 2	33	IL6	  1	    37630	74,7
 4	R	 2	33	IL6	  1	    38016	74,9
 4	R	 2	33	IL6	  1	    37717	75,0
 4	R	 2	33	IL6	  1	    37636	75,2
 4	R	 2	33	IL6	  1	    37701	75,2
 4	R	 2	33	IL6	  1	    37383	75,5
 4	R	 2	33	IL6	  1	    37385	75,5
 4	R	 2	33	IL6	  1	    37266	75,5
 4	R	 2	33	IL6	  1	    37273	75,7
 4	R	 2	33	IL6	  1	    37117	75,9
 4	R	 2	33	IL6	  1	    37056	76,0
 4	R	 2	33	IL6	  1	    37048	76,0
 4	R	 2	33	IL6	  1	    36976	76,2
 4	R	 2	33	IL6	  1	    36886	76,4
 4	R	 2	33	IL6	  1	    36955	76,5
 4	R	 2	33	IL6	  1	    36707	76,5
 4	R	 2	33	IL6	  1	    36549	76,7
 4	R	 2	33	IL6	  1	    36505	76,9
 4	R	 2	33	IL6	  1	    36443	77,0
 4	R	 2	33	IL6	  1	    36396	77,2
 4	R	 2	33	IL6	  1	    36281	77,2
 4	R	 2	33	IL6	  1	    36197	77,4
 4	R	 2	33	IL6	  1	    35803	77,5
 4	R	 2	33	IL6	  1	    36098	77,7
 4	R	 2	33	IL6	  1	    35921	77,7
 4	R	 2	33	IL6	  1	    35848	77,9
 4	R	 2	33	IL6	  1	    35566	78,0
 4	R	 2	33	IL6	  1	    35655	78,2
 4	R	 2	33	IL6	  1	    35658	78,2
 4	R	 2	33	IL6	  1	    35803	78,4
 4	R	 2	33	IL6	  1	    35750	78,5
 4	R	 2	33	IL6	  1	    35436	78,7
 4	R	 2	33	IL6	  1	    35518	78,7
 4	R	 2	33	IL6	  1	    35350	78,9
 4	R	 2	33	IL6	  1	    35202	79,0
 4	R	 2	33	IL6	  1	    34950	79,2
 4	R	 2	33	IL6	  1	    34842	79,2
 4	R	 2	33	IL6	  1	    34872	79,4
 4	R	 2	33	IL6	  1	    34960	79,5
 4	R	 2	33	IL6	  1	    34792	79,5
 4	R	 2	33	IL6	  1	    34463	79,7
 4	R	 2	33	IL6	  1	    34295	79,7
 4	R	 2	33	IL6	  1	    34071	80,0
 4	R	 2	33	IL6	  1	    33812	80,0
 4	R	 2	33	IL6	  1	    33443	80,2
 4	R	 2	33	IL6	  1	    33161	80,4
 4	R	 2	33	IL6	  1	    33054	80,5
 4	R	 2	33	IL6	  1	    32372	80,5
 4	R	 2	33	IL6	  1	    31825	80,7
 4	R	 2	33	IL6	  1	    31267	80,9
 4	R	 2	33	IL6	  1	    30414	80,9
 4	R	 2	33	IL6	  1	    29803	81,0
 4	R	 2	33	IL6	  1	    28346	81,2
 4	R	 2	33	IL6	  1	    27049	81,2
 4	R	 2	33	IL6	  1	    25603	81,5
 4	R	 2	33	IL6	  1	    24074	81,5
 4	R	 2	33	IL6	  1	    22354	81,7
 4	R	 2	33	IL6	  1	    20724	81,7
 4	R	 2	33	IL6	  1	    19361	81,9
 4	R	 2	33	IL6	  1	    17650	82,0
 4	R	 2	33	IL6	  1	    16175	82,2
 4	R	 2	33	IL6	  1	    14876	82,2
 4	R	 2	33	IL6	  1	    13448	82,4
 4	R	 2	33	IL6	  1	    12630	82,5
 4	R	 2	33	IL6	  1	    11973	82,7
 4	R	 2	33	IL6	  1	    11451	82,7
 4	R	 2	33	IL6	  1	    10980	82,9
 4	R	 2	33	IL6	  1	    10780	83,0
 4	R	 2	33	IL6	  1	    10467	83,0
 4	R	 2	33	IL6	  1	    10337	83,2
 4	R	 2	33	IL6	  1	    10306	83,4
 4	R	 2	33	IL6	  1	    10198	83,5
 4	R	 2	33	IL6	  1	    10308	83,5
 4	R	 2	33	IL6	  1	    10308	83,7
 4	R	 2	33	IL6	  1	    10245	83,9
 4	R	 2	33	IL6	  1	    10314	84,0
 4	R	 2	33	IL6	  1	    10247	84,0
 4	R	 2	33	IL6	  1	    10234	84,2
 4	R	 2	33	IL6	  1	    10362	84,2
 4	R	 2	33	IL6	  1	    10290	84,4
 4	R	 2	33	IL6	  1	    10202	84,5
 4	R	 2	33	IL6	  1	    10313	84,7
 4	R	 2	33	IL6	  1	    10234	84,7
 4	R	 2	33	IL6	  1	    10141	84,9
 4	R	 2	33	IL6	  1	    10163	85,0
 4	R	 2	33	IL6	  1	    10163	85,2
 4	R	 2	33	IL6	  1	    10303	85,2
 4	R	 2	33	IL6	  1	    10220	85,4
 4	R	 2	33	IL6	  1	    10346	85,5
 4	R	 2	33	IL6	  1	    10341	85,7
 4	R	 2	33	IL6	  1	    10347	85,7
 4	R	 2	33	IL6	  1	    10215	86,0
 4	R	 2	33	IL6	  1	    10265	86,0
 4	R	 2	33	IL6	  1	    10327	86,0
 4	R	 2	33	IL6	  1	    10151	86,2
 4	R	 2	33	IL6	  1	    10397	86,4
 4	R	 2	33	IL6	  1	    10292	86,5
 4	R	 2	33	IL6	  1	    10397	86,7
 4	R	 2	33	IL6	  1	    10190	86,7
 4	R	 2	33	IL6	  1	    10183	86,9
 4	R	 2	33	IL6	  1	    10346	87,0
 4	R	 2	33	IL6	  1	    10242	87,0
 4	R	 2	33	IL6	  1	    10281	87,2
 4	R	 2	33	IL6	  1	    10327	87,4
 4	R	 2	33	IL6	  1	    10358	87,5
 4	R	 2	33	IL6	  1	    10306	87,5
 4	R	 2	33	IL6	  1	    10203	87,7
 4	R	 2	33	IL6	  1	    10349	87,9
 4	R	 2	33	IL6	  1	    10293	88,0
 4	R	 2	33	IL6	  1	    10218	88,0
 4	R	 2	33	IL6	  1	    10257	88,2
 4	R	 2	33	IL6	  1	    10275	88,2
 4	R	 2	33	IL6	  1	    10245	88,5
 4	R	 2	33	IL6	  1	    10356	88,5
 4	R	 2	33	IL6	  1	    10333	88,7
 4	R	 2	33	IL6	  1	    10262	88,7
 4	R	 2	33	IL6	  1	    10303	88,9
 4	R	 2	33	IL6	  1	    10301	89,0
 4	R	 2	33	IL6	  1	    10318	89,2
 4	R	 2	33	IL6	  1	    10343	89,2
 4	R	 2	33	IL6	  1	    10314	89,4
 4	R	 2	33	IL6	  1	    10258	89,5
 4	R	 2	33	IL6	  1	    10274	89,7
 4	R	 2	33	IL6	  1	    10145	89,7
 4	R	 2	33	IL6	  1	    10332	89,9
 4	R	 2	33	IL6	  1	    10375	90,0
 4	R	 2	33	IL6	  1	    10351	90,0
 4	R	 2	33	IL6	  1	    10255	90,2
 4	R	 2	33	IL6	  1	    10156	90,4
 4	R	 2	33	IL6	  1	    10123	90,5
 4	R	 2	33	IL6	  1	    10365	90,5
 4	R	 2	33	IL6	  1	    10348	90,7
 4	R	 2	33	IL6	  1	    10270	90,9
 4	R	 2	33	IL6	  1	    10228	91,0
 4	R	 2	33	IL6	  1	    10231	91,0
 4	R	 2	33	IL6	  1	    10239	91,2
 4	R	 2	33	IL6	  1	    10341	91,2
 4	R	 2	33	IL6	  1	    10236	91,5
 4	R	 2	33	IL6	  1	    10196	91,5
 4	R	 2	33	IL6	  1	    10269	91,7
 4	R	 2	33	IL6	  1	    10368	91,7
 4	R	 2	33	IL6	  1	    10266	91,9
 4	R	 2	33	IL6	  1	    10305	92,0
 4	R	 2	33	IL6	  1	    10248	92,2
 4	R	 2	33	IL6	  1	    10329	92,2
 4	R	 2	33	IL6	  1	    10344	92,4
 4	R	 2	33	IL6	  1	    10218	92,5
 4	R	 2	33	IL6	  1	    10020	92,7
 4	R	 2	33	IL6	  1	    10107	92,7
 4	R	 2	33	IL6	  1	    10071	93,0
 4	R	 2	33	IL6	  1	    10144	93,0
 4	R	 2	33	IL6	  1	    10138	93,2
 4	R	 2	33	IL6	  1	     9982	93,2
 4	R	 2	33	IL6	  1	    10091	93,4
 4	R	 2	33	IL6	  1	    10065	93,5
 4	R	 2	33	IL6	  1	    10071	93,5
 4	R	 2	33	IL6	  1	    10162	93,7
 4	R	 2	33	IL6	  1	    10076	93,9
 4	R	 2	33	IL6	  1	    10222	94,0
 4	R	 2	33	IL6	  1	    10079	94,0
 4	R	 2	33	IL6	  1	    10070	94,2
 4	R	 2	33	IL6	  1	    10037	94,4
 4	R	 2	33	IL6	  1	    10033	94,5
 4	R	 2	33	IL6	  1	    10081	94,5
 4	R	 2	33	IL6	  1	    10035	95,0
 4	R	 2	34	IL1RA	  1	    44475	71,2
 4	R	 2	34	IL1RA	  1	    44526	71,5
 4	R	 2	34	IL1RA	  1	    44240	71,5
 4	R	 2	34	IL1RA	  1	    44302	71,7
 4	R	 2	34	IL1RA	  1	    44177	71,9
 4	R	 2	34	IL1RA	  1	    44017	72,0
 4	R	 2	34	IL1RA	  1	    44207	72,2
 4	R	 2	34	IL1RA	  1	    43956	72,2
 4	R	 2	34	IL1RA	  1	    43982	72,4
 4	R	 2	34	IL1RA	  1	    43746	72,5
 4	R	 2	34	IL1RA	  1	    43652	72,7
 4	R	 2	34	IL1RA	  1	    43540	72,7
 4	R	 2	34	IL1RA	  1	    43540	72,9
 4	R	 2	34	IL1RA	  1	    43344	73,0
 4	R	 2	34	IL1RA	  1	    43277	73,2
 4	R	 2	34	IL1RA	  1	    43651	73,2
 4	R	 2	34	IL1RA	  1	    43383	73,4
 4	R	 2	34	IL1RA	  1	    43200	73,5
 4	R	 2	34	IL1RA	  1	    43507	73,7
 4	R	 2	34	IL1RA	  1	    43214	73,7
 4	R	 2	34	IL1RA	  1	    43062	73,9
 4	R	 2	34	IL1RA	  1	    43000	74,0
 4	R	 2	34	IL1RA	  1	    43152	74,2
 4	R	 2	34	IL1RA	  1	    42832	74,2
 4	R	 2	34	IL1RA	  1	    42889	74,4
 4	R	 2	34	IL1RA	  1	    42713	74,5
 4	R	 2	34	IL1RA	  1	    42767	74,7
 4	R	 2	34	IL1RA	  1	    42562	74,7
 4	R	 2	34	IL1RA	  1	    42557	74,9
 4	R	 2	34	IL1RA	  1	    42753	75,0
 4	R	 2	34	IL1RA	  1	    42639	75,2
 4	R	 2	34	IL1RA	  1	    42648	75,2
 4	R	 2	34	IL1RA	  1	    42272	75,5
 4	R	 2	34	IL1RA	  1	    42642	75,5
 4	R	 2	34	IL1RA	  1	    42350	75,5
 4	R	 2	34	IL1RA	  1	    42287	75,7
 4	R	 2	34	IL1RA	  1	    42362	75,9
 4	R	 2	34	IL1RA	  1	    42130	76,0
 4	R	 2	34	IL1RA	  1	    42381	76,0
 4	R	 2	34	IL1RA	  1	    42158	76,2
 4	R	 2	34	IL1RA	  1	    41967	76,4
 4	R	 2	34	IL1RA	  1	    42272	76,5
 4	R	 2	34	IL1RA	  1	    42029	76,5
 4	R	 2	34	IL1RA	  1	    42059	76,7
 4	R	 2	34	IL1RA	  1	    41857	76,9
 4	R	 2	34	IL1RA	  1	    42051	77,0
 4	R	 2	34	IL1RA	  1	    41822	77,2
 4	R	 2	34	IL1RA	  1	    41921	77,2
 4	R	 2	34	IL1RA	  1	    41871	77,4
 4	R	 2	34	IL1RA	  1	    41981	77,5
 4	R	 2	34	IL1RA	  1	    41802	77,7
 4	R	 2	34	IL1RA	  1	    41792	77,7
 4	R	 2	34	IL1RA	  1	    41686	77,9
 4	R	 2	34	IL1RA	  1	    41562	78,0
 4	R	 2	34	IL1RA	  1	    41672	78,2
 4	R	 2	34	IL1RA	  1	    41358	78,2
 4	R	 2	34	IL1RA	  1	    41367	78,4
 4	R	 2	34	IL1RA	  1	    41641	78,5
 4	R	 2	34	IL1RA	  1	    41493	78,7
 4	R	 2	34	IL1RA	  1	    41458	78,7
 4	R	 2	34	IL1RA	  1	    41437	78,9
 4	R	 2	34	IL1RA	  1	    41356	79,0
 4	R	 2	34	IL1RA	  1	    41487	79,2
 4	R	 2	34	IL1RA	  1	    41240	79,2
 4	R	 2	34	IL1RA	  1	    41168	79,4
 4	R	 2	34	IL1RA	  1	    41454	79,5
 4	R	 2	34	IL1RA	  1	    41297	79,5
 4	R	 2	34	IL1RA	  1	    41232	79,7
 4	R	 2	34	IL1RA	  1	    41179	79,7
 4	R	 2	34	IL1RA	  1	    41035	80,0
 4	R	 2	34	IL1RA	  1	    40970	80,0
 4	R	 2	34	IL1RA	  1	    40740	80,2
 4	R	 2	34	IL1RA	  1	    40728	80,4
 4	R	 2	34	IL1RA	  1	    40680	80,5
 4	R	 2	34	IL1RA	  1	    40833	80,5
 4	R	 2	34	IL1RA	  1	    40848	80,7
 4	R	 2	34	IL1RA	  1	    40714	80,9
 4	R	 2	34	IL1RA	  1	    40552	80,9
 4	R	 2	34	IL1RA	  1	    40884	81,0
 4	R	 2	34	IL1RA	  1	    40654	81,2
 4	R	 2	34	IL1RA	  1	    40555	81,2
 4	R	 2	34	IL1RA	  1	    40367	81,5
 4	R	 2	34	IL1RA	  1	    40427	81,5
 4	R	 2	34	IL1RA	  1	    40655	81,7
 4	R	 2	34	IL1RA	  1	    40312	81,7
 4	R	 2	34	IL1RA	  1	    40381	81,9
 4	R	 2	34	IL1RA	  1	    39953	82,0
 4	R	 2	34	IL1RA	  1	    40411	82,2
 4	R	 2	34	IL1RA	  1	    40134	82,2
 4	R	 2	34	IL1RA	  1	    40276	82,4
 4	R	 2	34	IL1RA	  1	    40115	82,5
 4	R	 2	34	IL1RA	  1	    39971	82,7
 4	R	 2	34	IL1RA	  1	    39956	82,7
 4	R	 2	34	IL1RA	  1	    39981	82,9
 4	R	 2	34	IL1RA	  1	    40092	83,0
 4	R	 2	34	IL1RA	  1	    39761	83,0
 4	R	 2	34	IL1RA	  1	    39831	83,2
 4	R	 2	34	IL1RA	  1	    39669	83,4
 4	R	 2	34	IL1RA	  1	    39279	83,5
 4	R	 2	34	IL1RA	  1	    39284	83,5
 4	R	 2	34	IL1RA	  1	    38514	83,7
 4	R	 2	34	IL1RA	  1	    38101	83,9
 4	R	 2	34	IL1RA	  1	    37525	84,0
 4	R	 2	34	IL1RA	  1	    36563	84,0
 4	R	 2	34	IL1RA	  1	    35438	84,2
 4	R	 2	34	IL1RA	  1	    33817	84,2
 4	R	 2	34	IL1RA	  1	    31346	84,4
 4	R	 2	34	IL1RA	  1	    29457	84,5
 4	R	 2	34	IL1RA	  1	    26308	84,7
 4	R	 2	34	IL1RA	  1	    24010	84,7
 4	R	 2	34	IL1RA	  1	    20891	84,9
 4	R	 2	34	IL1RA	  1	    18301	85,0
 4	R	 2	34	IL1RA	  1	    16333	85,2
 4	R	 2	34	IL1RA	  1	    14560	85,2
 4	R	 2	34	IL1RA	  1	    12816	85,4
 4	R	 2	34	IL1RA	  1	    11920	85,5
 4	R	 2	34	IL1RA	  1	    11373	85,7
 4	R	 2	34	IL1RA	  1	    10792	85,7
 4	R	 2	34	IL1RA	  1	    10826	86,0
 4	R	 2	34	IL1RA	  1	    10668	86,0
 4	R	 2	34	IL1RA	  1	    10729	86,0
 4	R	 2	34	IL1RA	  1	    10561	86,2
 4	R	 2	34	IL1RA	  1	    10660	86,4
 4	R	 2	34	IL1RA	  1	    10552	86,5
 4	R	 2	34	IL1RA	  1	    10548	86,7
 4	R	 2	34	IL1RA	  1	    10587	86,7
 4	R	 2	34	IL1RA	  1	    10526	86,9
 4	R	 2	34	IL1RA	  1	    10540	87,0
 4	R	 2	34	IL1RA	  1	    10705	87,0
 4	R	 2	34	IL1RA	  1	    10595	87,2
 4	R	 2	34	IL1RA	  1	    10501	87,4
 4	R	 2	34	IL1RA	  1	    10471	87,5
 4	R	 2	34	IL1RA	  1	    10541	87,5
 4	R	 2	34	IL1RA	  1	    10614	87,7
 4	R	 2	34	IL1RA	  1	    10594	87,9
 4	R	 2	34	IL1RA	  1	    10486	88,0
 4	R	 2	34	IL1RA	  1	    10505	88,0
 4	R	 2	34	IL1RA	  1	    10551	88,2
 4	R	 2	34	IL1RA	  1	    10522	88,2
 4	R	 2	34	IL1RA	  1	    10480	88,5
 4	R	 2	34	IL1RA	  1	    10527	88,5
 4	R	 2	34	IL1RA	  1	    10465	88,7
 4	R	 2	34	IL1RA	  1	    10528	88,7
 4	R	 2	34	IL1RA	  1	    10517	88,9
 4	R	 2	34	IL1RA	  1	    10540	89,0
 4	R	 2	34	IL1RA	  1	    10449	89,2
 4	R	 2	34	IL1RA	  1	    10512	89,2
 4	R	 2	34	IL1RA	  1	    10633	89,4
 4	R	 2	34	IL1RA	  1	    10515	89,5
 4	R	 2	34	IL1RA	  1	    10522	89,7
 4	R	 2	34	IL1RA	  1	    10520	89,7
 4	R	 2	34	IL1RA	  1	    10642	89,9
 4	R	 2	34	IL1RA	  1	    10446	90,0
 4	R	 2	34	IL1RA	  1	    10559	90,0
 4	R	 2	34	IL1RA	  1	    10435	90,2
 4	R	 2	34	IL1RA	  1	    10507	90,4
 4	R	 2	34	IL1RA	  1	    10587	90,5
 4	R	 2	34	IL1RA	  1	    10466	90,5
 4	R	 2	34	IL1RA	  1	    10512	90,7
 4	R	 2	34	IL1RA	  1	    10472	90,9
 4	R	 2	34	IL1RA	  1	    10496	91,0
 4	R	 2	34	IL1RA	  1	    10604	91,0
 4	R	 2	34	IL1RA	  1	    10482	91,2
 4	R	 2	34	IL1RA	  1	    10637	91,2
 4	R	 2	34	IL1RA	  1	    10391	91,5
 4	R	 2	34	IL1RA	  1	    10454	91,5
 4	R	 2	34	IL1RA	  1	    10424	91,7
 4	R	 2	34	IL1RA	  1	    10454	91,7
 4	R	 2	34	IL1RA	  1	    10469	91,9
 4	R	 2	34	IL1RA	  1	    10519	92,0
 4	R	 2	34	IL1RA	  1	    10365	92,2
 4	R	 2	34	IL1RA	  1	    10427	92,2
 4	R	 2	34	IL1RA	  1	    10529	92,4
 4	R	 2	34	IL1RA	  1	    10432	92,5
 4	R	 2	34	IL1RA	  1	    10265	92,7
 4	R	 2	34	IL1RA	  1	    10364	92,7
 4	R	 2	34	IL1RA	  1	    10303	93,0
 4	R	 2	34	IL1RA	  1	    10323	93,0
 4	R	 2	34	IL1RA	  1	    10358	93,2
 4	R	 2	34	IL1RA	  1	    10241	93,2
 4	R	 2	34	IL1RA	  1	    10227	93,4
 4	R	 2	34	IL1RA	  1	    10301	93,5
 4	R	 2	34	IL1RA	  1	    10239	93,5
 4	R	 2	34	IL1RA	  1	    10305	93,7
 4	R	 2	34	IL1RA	  1	    10407	93,9
 4	R	 2	34	IL1RA	  1	    10375	94,0
 4	R	 2	34	IL1RA	  1	    10339	94,0
 4	R	 2	34	IL1RA	  1	    10388	94,2
 4	R	 2	34	IL1RA	  1	    10216	94,4
 4	R	 2	34	IL1RA	  1	    10311	94,5
 4	R	 2	34	IL1RA	  1	    10149	94,5
 4	R	 2	34	IL1RA	  1	    10325	95,0
 4	R	 2	35	IL1RA	  1	    46162	71,2
 4	R	 2	35	IL1RA	  1	    45933	71,5
 4	R	 2	35	IL1RA	  1	    46015	71,5
 4	R	 2	35	IL1RA	  1	    45910	71,7
 4	R	 2	35	IL1RA	  1	    45878	71,9
 4	R	 2	35	IL1RA	  1	    45665	72,0
 4	R	 2	35	IL1RA	  1	    45644	72,2
 4	R	 2	35	IL1RA	  1	    45409	72,2
 4	R	 2	35	IL1RA	  1	    45525	72,4
 4	R	 2	35	IL1RA	  1	    45352	72,5
 4	R	 2	35	IL1RA	  1	    45373	72,7
 4	R	 2	35	IL1RA	  1	    45227	72,7
 4	R	 2	35	IL1RA	  1	    45292	72,9
 4	R	 2	35	IL1RA	  1	    45346	73,0
 4	R	 2	35	IL1RA	  1	    45046	73,2
 4	R	 2	35	IL1RA	  1	    45271	73,2
 4	R	 2	35	IL1RA	  1	    45171	73,4
 4	R	 2	35	IL1RA	  1	    45145	73,5
 4	R	 2	35	IL1RA	  1	    45043	73,7
 4	R	 2	35	IL1RA	  1	    45051	73,7
 4	R	 2	35	IL1RA	  1	    44925	73,9
 4	R	 2	35	IL1RA	  1	    44901	74,0
 4	R	 2	35	IL1RA	  1	    44826	74,2
 4	R	 2	35	IL1RA	  1	    44914	74,2
 4	R	 2	35	IL1RA	  1	    44733	74,4
 4	R	 2	35	IL1RA	  1	    45024	74,5
 4	R	 2	35	IL1RA	  1	    44615	74,7
 4	R	 2	35	IL1RA	  1	    44818	74,7
